Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References,Status,Status Date
4764,UT,Provision for Establishment of Alternative Fuel Use Mandate,"The Utah Air Quality Board may require fleets that own 10 or more
vehicles capable of being fueled at a central location to use clean
fuels if such a mandate is necessary to meet national air quality
standards. Clean fuels are defined as propane, compressed natural gas,
and electricity. This program expires July 1, 2019. Additional
restrictions apply. (Reference [Utah
Code](http://le.utah.gov/xcode/code.html) 19-2-105.3 and 63I-1-219)
",,,false,62,Laws and Regulations,"",,,2019-07-01 00:00:00 UTC,,"",BIOD|ETH|ELEC|HY|NG|LPG,"",REQ,FLEET|GOV,http://le.utah.gov/xcode/code.html,archived,2019-07-01
4813,WV,Alternative Fuel Vehicle (AFV) Tax Credit,"The state of West Virginia offers a tax credit for the
incremental cost of purchasing an Original Equipment Manufacturer
AFV, or for the cost of converting a vehicle to operate on an
alternative fuel. The tax credit became effective on July 1,
1997, for either personal or corporate income tax. The maximum
credit depends on the vehicle type and Gross Vehicle Weight
Rating (GVWR), as shown below, and cannot exceed the incremental
or conversion cost. Eligible alternative fuels include compressed
natural gas (CNG), liquefied natural gas, liquefied petroleum
gas, blends of 85% or more of methanol and ethanol, other
alcohols, alcohol-derived liquids, and electricity. The credit is
taken in three equal increments over three years and expires June
30, 2006.

GVWR/Vehicle Type
Non-Electric
Vehicle Tax Credit
Electric Vehicle
Tax Credit

10,000 pounds (lbs.) or less
$3,750
$4,125

10,000 to 26,000 lbs.
$9,250
$10,175

Trucks or vans over 26,000 lbs.
$50,000
$55,000

Buses seating over 20 adults
$50,000
$55,000

(Reference West Virginia Code ( http://www.legis.state.wv.us/WVCODE/masterfrm3Banner.cfm ) 11-6D)",,,false,10,State Incentives,"",,2006-06-30 00:00:00 UTC,,,"",ETH|ELEC|NG|PHEV|LPG,TAX,"",FLEET|IND,"",expired,2006-06-30
4856,WY,Ethanol Motor Fuel Production Tax Credit,"Ethanol fuel producers may redeem a tax credit of \$0.40 per gallon with
the Wyoming Department of Transportation. Ethanol blended motor fuel is
defined as a blend of 10% ethanol and 90% gasoline that is used to
operate motor vehicles. To be eligible to receive this credit, at least
25% of an ethanol producer\'s distillation feedstock purchases must be
products that originate in Wyoming, excluding water, during the year the
tax credits were earned. The total credits redeemed by all ethanol
producers may not exceed \$4 million per year, and the total credits
redeemed by any individual ethanol producer may not exceed \$2 million
per year.

Additionally, an ethanol producer constructing a new ethanol production
facility may receive tax credits for a period not to exceed 15 years
after the date that construction is completed. Any ethanol producer that
expands its production by at least 25% is eligible for tax credits with
an increased maximum amount. Qualifying ethanol producers may only
receive a tax credit through June 30, 2009.

(Reference [Wyoming Statutes](https://www.wyoleg.gov/) 39-17-109 and
40-7-102)
",,,false,10,State Incentives,"",,2009-06-30 00:00:00 UTC,,,"",ETH,TAX,"",AFP,http://legisweb.state.wy.us/statutes/statutes.aspx,expired,2009-06-30
5020,ME,Biofuels Production Incentive Fund,"The Agriculturally Derived Fuel Fund was developed to provide direct
loans and subsidies to a business or cooperative for the design and
construction of a facility that produces agriculturally derived fuel,
specifically methanol and ethanol. It is a non-lapsing fund controlled
by the Finance Authority of Maine. (Reference Maine Revised Statutes
Title 10, Section 997-A)
",,,false,65,Laws and Regulations,"",,2009-09-12 00:00:00 UTC,,,"",BIOD|ETH,"",STD,AFP,http://janus.state.me.us/legis/statutes/,expired,2009-09-12
5134,SD,Ethanol and Biobutanol Production Incentive,"Qualified and licensed ethanol and biobutanol producers are eligible for
a \$0.20 per gallon production incentive for ethanol and biobutanol that
is fully distilled and produced in South Dakota. Ethanol must also be
denatured, 99% pure, distilled from cereal grains, and blended with
gasoline to create an ethanol blend. In addition, the producer must have
produced ethanol on or before December 31, 2006, to be eligible. Annual
production incentives paid to one facility may not exceed \$1 million.
Cumulative annual production incentives paid out to all facilities may
not exceed \$7 million per year. Funds are apportioned each month based
on the claims submitted and the total funds available. This incentive
expires on July 1, 2022.

(Reference [South Dakota Statutes 10-47B-162 and 10-47B-163](http://legis.sd.gov/Statutes/Codified_Laws/default.aspx))",,2012-03-31 00:00:00 UTC,false,10,State Incentives,"",2018-06-26 15:49:35 UTC,,,2022-07-01 00:00:00 UTC,"",ETH|OTHER,TAX,"",AFP,http://legis.sd.gov/Statutes/Codified_Laws/default.aspx|http://sdlegislature.gov/,repealed,2022-07-01
5158,VA,Alternative Fuel Job Creation Tax Credit,"Businesses involved in alternative fuel vehicle (AFV) and component
manufacturing, alternative fueling equipment component manufacturing,
AFV conversions, and advanced biofuels production are eligible for a job
creation tax credit of up to \$700 per full-time employee. The credit is
allowed in the taxable year in which the job is created and in each of
the two succeeding years in which the job is continued. Qualified AFVs
include vehicles that operate using natural gas, propane, hydrogen,
electricity, or advanced biofuels. This credit is effective for taxable
years through December 31, 2014. For more information, see the [Virginia
Department of
Taxation](http://www.tax.virginia.gov/site.cfm?alias=TaxCredit#Vehicle_Emissions_Testing_Equipment__Clean_Fuel_Vehicle_and_Certain_Refueling_Property_Credit)
website. (Reference [Virginia Code](http://lis.virginia.gov/000/src.htm)
58.1-439.1)
",,2011-03-05 00:00:00 UTC,false,30,State Incentives,"",,2014-12-31 00:00:00 UTC,,,"",AFTMKTCONV|BIOD|ETH|ELEC|HY|NG|PHEV|LPG,TAX,"",AFP|MAN,http://lis.virginia.gov/000/src.htm,expired,2014-12-31
5166,KY,Alternative Fuel and Vehicle Promotion,"The Kentucky Department for Energy Development and Independence
(Department) encourages the responsible use of transportation
fuels by supporting academic research, public education, and
collaborative partnerships involving alternative fuels and
alternative fuel vehicles (AFVs). The Department facilitates
projects that promote the use of AFVs and establish alternative
fuel infrastructure in Kentucky. For more information, see the
Department ( http://energy.ky.gov/Pages/default.aspx ) website.",,,false,30,State Incentives,"",,,2014-04-01 00:00:00 UTC,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,OTHER,"",STATION|AFP|PURCH|MAN|FLEET|OTHER,"",archived,2014-04-01
5188,AZ,State Vehicle Acquisition and Fuel Use Requirements,"Arizona state agencies, boards, and commissions must purchase hybrid
electric vehicles, alternative fuel vehicles (AFVs), or vehicles that
meet set greenhouse gas emissions standards. At least 75% of light-duty
state fleet vehicles operating in counties with a population of more
than 250,000 people must be capable of operating on alternative fuels.
If the AFVs operate in counties with populations of more than 1.2
million people, those vehicles must meet U.S. Environmental Protection
Agency emissions standards for Low Emission Vehicles. Alternatively, the
state fleet may meet AFV acquisition requirements through biodiesel or
alternative fuel use or apply for waivers. For the purpose of these
requirements, alternative fuels include propane, natural gas,
electricity, hydrogen, qualified diesel fuel substitutes, E85, and a
blend of hydrogen with propane or natural gas.

(Reference [Arizona Revised Statutes 41-803](https://www.azleg.gov/ARStitle/))",,2010-02-02 00:00:00 UTC,false,85,Laws and Regulations,"",,,,2021-09-29 00:00:00 UTC,"",BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,"",REQ,GOV,http://azmemory.azlibrary.gov/cdm/singleitem/collection/execorders/id/700|https://www.azleg.gov/ARStitle/,repealed,2021-09-29
5194,MN,Ethanol Fueling Infrastructure Grants,"The Minnesota Department of Agriculture offer funding assistance to fuel
retailers for the installation of equipment to dispense ethanol fuel
blends ranging from E15 through E85. Grant amounts are based on the
extent to which the installation meets project priorities. For more
information, refer to the Clean Air Choice Minnesota Biofuel
Infrastructure Project website. (Reference [Minnesota
Statutes](https://www.revisor.mn.gov/pubs/) 41A.12)
",,,false,19,State Incentives,"",,,2019-07-01 00:00:00 UTC,,"",ETH,GNT,"",STATION,"",archived,2019-07-01
5199,IN,Alternative Fuel Vehicle (AFV) Grants,"The Office of the Lieutenant Governor, Energy Group administers
the AFV Grant Program for projects that involve the purchase of
AFVs, conversion of conventionally fueled vehicles to operate on
alternative fuels, installation of AFV refueling facilities,
purchase and use of renewable transportation fuels, or
combinations of these purposes. AFVs include vehicles capable of
operating on electricity, ethanol, propane, hydrogen and natural
gas, as defined by the Energy Policy Act of 1992 (EPAct). They do
not include hybrid electric vehicles. Grant amounts range from
$2,000 to $50,000 and are determined according to the following
formulas:

* For the purchase of OEM AFVs for which the manufacturer
produces a conventionally fueled equivalent, 80% of the
incremental cost is eligible for funding.
* For the purchase of OEM AFVs for which the manufacturer does
not produce a conventionally fueled equivalent, 30% of the
overall cost of the vehicle is eligible for funding.
* For the conversion of vehicles to run on an alternative fuel,
80% of the cost of conversion is eligible for funding.
* For the purchase and installation of refueling facilities for
an alternative fuel to be used in vehicles, 50% of the facility
cost is eligible for funding.
* For the purchase and use of E85 or biodiesel in blends of 20%
or higher, 50% of the incremental cost is eligible for funding.

Project budgets may include funding from third party sources, but
the applicant itself must directly contribute at least 20% of the
project's total budget. If a grant is awarded, the applicant
will receive funds on a reimbursement basis only. Businesses,
non-profit institutions and units of local government (including
public school systems) are eligible to apply. AFV grants will
not be awarded to fund research projects. Entities that are
required to purchase alternative fuel vehicles under the Energy
Policy Act of 1992 are not eligible for grants under this
program.",,,false,10,State Incentives,"",,2006-03-31 00:00:00 UTC,,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,GNT,"",STATION|PURCH|FLEET|IND,"",expired,2006-03-31
5206,DC,Funding for NOx Reductions,"The MWCOG administers the Advanced Technology Vehicle Program -
The Clean Alternative, which is funded by the MDOT and offers
flexible incentives to private companies and local governments to
cover the incremental cost of clean-fuel vehicles that reduce NOx
emissions. In order to qualify for these incentives, interested
businesses/organizations must meet certain criteria: the
business/organization must have been in operation at least five
years and have more than 10 vehicles in their fleet (exceptions
may be made); fuel use must be greater than 3,000 gallons, or
more than 45,000 miles traveled per year/per vehicle; the clean
vehicle being introduced should reduce NOx; and the vehicles must
be registered in Maryland and operate in the Washington, DC
metropolitan area or the Baltimore metropolitan area. The exact
amount of financial support is determined on a case-by-case
basis, taking expected emissions benefits and other criteria into
consideration. For more information, please contact Daivamani
(Siva) Sivasailam of MWCOG at (202) 962-3226, via email at
siva@mwcog.org, or visit the Web site at
www.mwcog.org/transportation/activities/clean ( http://www.mwcog.org/transportation/activities/clean ).",,,false,20,State Incentives,"",,2005-10-01 00:00:00 UTC,,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,GNT,"",FLEET,"",expired,2005-10-01
5208,DC,Alternative Fuel Vehicle (AFV) Incentives,"The Clean Fuel Fleet Program included an initiative for the
District of Columbia (D.C.) to develop alternative fuel vehicle
(AFV) incentives, such as income tax credits for AFVs, motor fuel
exemptions, and preferential parking. However, the D.C. Council
has not implemented the measure.",,,false,20,State Incentives,"",,2006-09-01 00:00:00 UTC,,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,EXEM|TAX,"",STATION|FLEET|IND,"",expired,2006-09-01
